gene_symbol,mutation_count,pathway_count,drug_count,degree
subset of 24 genes: GRIN2A,1,0.0,0.0,0
subset of 24 genes: HDAC4,2,0.0,0.0,0
subset of 24 genes: HNF1B,5,0.0,0.0,0
subset of 24 genes: HOXD13,1,0.0,0.0,0
subset of 24 genes: IDS,2,0.0,0.0,0
subset of 24 genes: IGF1R,2,0.0,0.0,0
subset of 24 genes: KCNC1,1,0.0,0.0,0
subset of 24 genes: KCNQ2,1,0.0,0.0,0
subset of 24 genes: KIF11,1,0.0,0.0,0
subset of 24 genes: KMT2C:MNX1:SHH,1,0.0,0.0,0
subset of 24 genes: LDLR:SMARCA4,1,0.0,0.0,0
subset of 24 genes: MAGEL2:SNURF:UBE3A,47,0.0,0.0,0
subset of 24 genes: NBEA,1,0.0,0.0,0
subset of 24 genes: NUS1:PLN,1,0.0,0.0,0
subset of 24 genes: PAK2,1,0.0,0.0,0
subset of 24 genes: PHF2:PTCH1,1,0.0,0.0,0
subset of 24 genes: PKD1:TSC2,1,0.0,0.0,0
subset of 24 genes: PKP2,1,0.0,0.0,0
subset of 24 genes: PLP1,2,0.0,0.0,0
subset of 24 genes: PRRT2,1,0.0,0.0,0
subset of 24 genes: PUF60,1,0.0,0.0,0
subset of 24 genes: RASA1,2,0.0,0.0,0
subset of 24 genes: RBFOX1,2,0.0,0.0,0
subset of 24 genes: RIMS1,1,0.0,0.0,0
subset of 24 genes: RPS17,2,0.0,0.0,0
subset of 24 genes: RUNX2,2,0.0,0.0,0
subset of 24 genes: SCN1A:SCN2A,1,0.0,0.0,0
subset of 24 genes: SDHC,1,0.0,0.0,0
subset of 24 genes: SLC4A10:TBR1,1,0.0,0.0,0
subset of 24 genes: SPRED1,1,0.0,0.0,0
subset of 24 genes: SRRM2,2,0.0,0.0,0
subset of 24 genes: STS,1,0.0,0.0,0
subset of 24 genes: TAB2,2,0.0,0.0,0
subset of 24 genes: TBX20,1,0.0,0.0,0
subset of 24 genes: TCF20,1,0.0,0.0,0
subset of 24 genes: TCF4,2,0.0,0.0,0
subset of 24 genes: TGIF1,1,0.0,0.0,0
subset of 24 genes: TMEM127,2,0.0,0.0,0
subset of 24 genes: TP63,2,0.0,0.0,0
subset of 24 genes: TSC1,1,0.0,0.0,0
subset of 24 genes: UBN2,1,0.0,0.0,0
subset of 24 genes: WAC,1,0.0,0.0,0
subset of 24 genes: YTHDF3,2,0.0,0.0,0
subset of 250 genes: EYA1:ZFHX4,2,0.0,0.0,0
subset of 250 genes: FGF10:NIPBL,2,0.0,0.0,0
subset of 250 genes: FLCN:RAI1,21,0.0,0.0,0
subset of 250 genes: GNB1,2,0.0,0.0,0
subset of 250 genes: SYNCRIP:ZNF292,2,0.0,0.0,0
subset of 250 genes: TGIF1,1,0.0,0.0,0
subset of 250 genes: TWIST1,2,0.0,0.0,0
subset of 251 genes: FLCN:RAI1,2,0.0,0.0,0
subset of 251 genes: FOXP2:POT1,2,0.0,0.0,0
subset of 251 genes: GATA2,2,0.0,0.0,0
subset of 251 genes: KCNQ2,2,0.0,0.0,0
subset of 251 genes: TGIF1,2,0.0,0.0,0
subset of 252 genes: ACSL4:BTK:CHRDL1:COL4A5:DCX:GLA:NXF5:PAK3:PCDH19:PLP1:PRPS1:TIMM8A,2,0.0,0.0,0
subset of 252 genes: AKT3:FH:HNRNPU:WDR26:ZBTB18,1,0.0,0.0,0
subset of 252 genes: AR:ARHGEF9:ATP7A:ATRX:CLCN5:DLG3:EBP:EDA:EFNB1:FGD1:FTSJ1:HDAC8:IQSEC2:KDM5C:KDM6A:MAGT1:NEXMIF:NONO:OPHN1:PGK1:PHF8:PORCN:PQBP1:RP2:SLC16A2:SLC35A2:SMC1A:SYN1:SYP:TBX22:WDR45:XIST:ZC4H2:ZNF41,1,0.0,0.0,0
subset of 252 genes: CSMD1:FGFR1:GATA4:KAT6A,1,0.0,0.0,0
subset of 252 genes: DLG4:KDM6B:MYH10:PAFAH1B1:TP53,1,0.0,0.0,0
subset of 252 genes: DMRT1,1,0.0,0.0,0
subset of 252 genes: ELN:SEMA3A,2,0.0,0.0,0
subset of 252 genes: ENG:LMX1B:STXBP1,2,0.0,0.0,0
subset of 252 genes: FLCN:RAI1,2,0.0,0.0,0
subset of 252 genes: GNB1,2,0.0,0.0,0
subset of 252 genes: GRIN2A:PALB2:PRRT2:RBFOX1:SETD1A:SH2B1:SRCAP:USP7,1,0.0,0.0,0
subset of 252 genes: HDAC4,2,0.0,0.0,0
subset of 252 genes: KCNQ2,2,0.0,0.0,0
subset of 2530 genes: ADNP:ASXL1:CSNK2A1:GDF5:GNAS:HNF4A:JAG1:KCNQ2:RALGAPB:SALL4:TUBB1,2,0.0,0.0,0
subset of 253 genes: BAG3:EMX2:TCF7L2,2,0.0,0.0,0
subset of 253 genes: CSMD1:FGFR1:GATA4:KAT6A,1,0.0,0.0,0
subset of 253 genes: DLL1:ERMARD,2,0.0,0.0,0
subset of 253 genes: FLCN:RAI1,4,0.0,0.0,0
subset of 253 genes: HDAC4,2,0.0,0.0,0
subset of 253 genes: NFIA:UROD,1,0.0,0.0,0
subset of 254 genes: CREBBP:GRIN2A:PALB2:PRRT2:RBFOX1:SH2B1:USP7,1,0.0,0.0,0
subset of 254 genes: CSMD1:FGFR1:GATA4:KAT6A,1,0.0,0.0,0
subset of 254 genes: EBF3,2,0.0,0.0,0
subset of 254 genes: FLCN:RAI1,5,0.0,0.0,0
subset of 254 genes: KIT,2,0.0,0.0,0
subset of 254 genes: NSD2,2,0.0,0.0,0
subset of 255 genes: CSMD1,2,0.0,0.0,0
subset of 255 genes: FLCN:RAI1,2,0.0,0.0,0
subset of 255 genes: GNB1,2,0.0,0.0,0
subset of 255 genes: NR2F1,1,0.0,0.0,0
subset of 255 genes: NSD2,1,0.0,0.0,0
subset of 255 genes: PKD2:WDFY3,2,0.0,0.0,0
subset of 255 genes: TGFBR1:ZNF462,2,0.0,0.0,0
subset of 256 genes: AKT3:HNRNPU:ZBTB18,2,0.0,0.0,0
subset of 256 genes: DMRT1:RFX3,1,0.0,0.0,0
subset of 256 genes: FOXP2:POT1,2,0.0,0.0,0
subset of 256 genes: GNB1,2,0.0,0.0,0
subset of 256 genes: HIVEP3:SLC2A1,2,0.0,0.0,0
subset of 256 genes: KMT2B,1,0.0,0.0,0
subset of 256 genes: NPRL3,2,0.0,0.0,0
subset of 256 genes: NUS1,2,0.0,0.0,0
subset of 257 genes: ALX4:EXT2:MYBPC3:PHF21A,2,0.0,0.0,0
subset of 257 genes: ANK2:NAA15:NAF1:NR3C2:PITX2,1,0.0,0.0,0
subset of 257 genes: ANOS1:AP1S2:ARSL:ARX:BCOR:CASK:CDKL5:CLCN4:CLCN5:CNKSR2:CYBB:DDX3X:DMD:EBP:FANCB:FTSJ1:GK:HCCS:IL1RAPL1:KDM6A:MAOA:MID1:MSL3:NDP:NHS:NLGN4X:NR0B1:NYX:OFD1:OTC:PDHA1:PHEX:PIGA:PORCN:PQBP1:PTCHD1:RP2:RPS6KA3:RS1:SLC35A2:SMS:STS:SYN1:SYP:TRAPPC2:TSPAN7:USP9X:WDR45:ZNF41,1,0.0,0.0,0
subset of 257 genes: ASXL1:GDF5,2,0.0,0.0,0
subset of 257 genes: CNTNAP5:GLI2,2,0.0,0.0,0
subset of 257 genes: CSMD1,2,0.0,0.0,0
subset of 257 genes: DMRT1,1,0.0,0.0,0
subset of 257 genes: GNB1,2,0.0,0.0,0
subset of 257 genes: MAGEL2:SNURF:UBE3A,2,0.0,0.0,0
subset of 257 genes: NFIA:SRSF11,2,0.0,0.0,0
subset of 2586 genes: DSP:FOXC1:JARID2:NEDD9:PPP2R5D:RPS10:RUNX2:SYNGAP1:VEGFA,1,0.0,0.0,0
subset of 258 genes: APP,2,0.0,0.0,0
subset of 258 genes: CACNA1C:CDKN1B:CHD4:ETV6:GRIN2B:PTHLH:SOX5,1,0.0,0.0,0
subset of 258 genes: CSMD1,2,0.0,0.0,0
subset of 258 genes: FOXC1,2,0.0,0.0,0
subset of 258 genes: GATA4,4,0.0,0.0,0
subset of 2597 genes: ABCD1:ACSL4:AFF2:ALG13:ANOS1:AP1S2:AR:ARHGEF9:ARX:ATP7A:ATRX:AVPR2:BCAP31:BCOR:BRWD3:BTK:CASK:CCNQ:CD40LG:CDKL5:CHM:CHRDL1:CLCN4:CLCN5:CNKSR2:COL4A5:CUL4B:CYBB:DCX:DDX3X:DKC1:DLG3:DMD:EBP:EDA:EFNB1:F8:F9:FANCB:FGD1:FLNA:FMR1:FRMD7:FTSJ1:GDI1:GK:GLA:GPC3:GRIA3:HCCS:HDAC8:HPRT1:IDS:IKBKG:IL1RAPL1:IQSEC2:KDM5C:KDM6A:L1CAM:LAMP2:MAGT1:MAOA:MECP2:MID1:MSL3:MTM1:NAA10:NDP:NEXMIF:NHS:NLGN4X:NONO:NR0B1:NSDHL:NYX:OCRL:OFD1:OPHN1:OTC:PAK3:PCDH19:PDHA1:PGK1:PHEX:PHF6:PHF8:PIGA:PLP1:PORCN:POU3F4:PQBP1:PRPS1:PTCHD1:RAB39B:RP2:RPS6KA3:RS1:SH2D1A:SLC16A2:SLC35A2:SLC6A8:SLC9A6:SMC1A:SMS:SOX3:STAG2:STS:SYN1:SYP:TBX22:TIMM8A:TMLHE:TRAPPC2:TSPAN7:UBE2A:UPF3B:USP9X:WAS:WDR45:XIAP:XIST:ZC4H2:ZDHHC9:ZIC3:ZNF41:ZNF711,2,0.0,0.0,0
subset of 259 genes: BARD1:CUL3:DIS3L2:ERBB4:GIGYF2:HDAC4:PAX3:TRIP12,1,0.0,0.0,0
subset of 259 genes: CAPRIN1:PAX6:SLC1A2:WT1,2,0.0,0.0,0
subset of 259 genes: CDKN2A:DMRT1:ELAVL2:MTAP:NFIB:PAX5:RORB,1,0.0,0.0,0
subset of 259 genes: DLL1:ERMARD,1,0.0,0.0,0
subset of 259 genes: FGF10:NIPBL,2,0.0,0.0,0
subset of 259 genes: GATA4,2,0.0,0.0,0
subset of 25 genes: ACTC1,1,0.0,0.0,0
subset of 25 genes: ACTC1:MEIS2:SPRED1,1,0.0,0.0,0
subset of 25 genes: ANKRD11,5,0.0,0.0,0
subset of 25 genes: ANOS1:ARSL:CLCN4:NLGN4X:STS,2,0.0,0.0,0
subset of 25 genes: APP,7,0.0,0.0,0
subset of 25 genes: BAP1,1,0.0,0.0,0
subset of 25 genes: BCLAF1,1,0.0,0.0,0
subset of 25 genes: BRPF1:SETD5:VHL,1,0.0,0.0,0
subset of 25 genes: BRPF1:VHL,1,0.0,0.0,0
subset of 25 genes: CACNA1C,2,0.0,0.0,0
subset of 25 genes: CACNA1E,1,0.0,0.0,0
subset of 25 genes: CAMTA1:CHD5,1,0.0,0.0,0
subset of 25 genes: CD40LG:ZIC3,2,0.0,0.0,0
subset of 25 genes: CDKN2A:MTAP,1,0.0,0.0,0
subset of 25 genes: CHAMP1,6,0.0,0.0,0
subset of 25 genes: CHD4,1,0.0,0.0,0
subset of 25 genes: COL11A1,1,0.0,0.0,0
subset of 25 genes: CRKL,4,0.0,0.0,0
subset of 25 genes: CTNND2:TRIO,1,0.0,0.0,0
subset of 25 genes: CYLD:SALL1,1,0.0,0.0,0
subset of 25 genes: DDX41,1,0.0,0.0,0
subset of 25 genes: DDX41:NSD1,2,0.0,0.0,0
subset of 25 genes: DLG2:FZD4,1,0.0,0.0,0
subset of 25 genes: DLG4,1,0.0,0.0,0
subset of 25 genes: DSCAM:DYRK1A,1,0.0,0.0,0
subset of 25 genes: DSP:NEDD9,1,0.0,0.0,0
subset of 25 genes: EHMT1,1,0.0,0.0,0
subset of 25 genes: ELN,3,0.0,0.0,0
subset of 25 genes: EXT1:RAD21:TRPS1,1,0.0,0.0,0
subset of 25 genes: F8:RAB39B,2,0.0,0.0,0
subset of 25 genes: FANCB:HCCS:MID1:OFD1:PIGA:TRAPPC2,1,0.0,0.0,0
subset of 25 genes: FLCN:RAI1,1,0.0,0.0,0
subset of 25 genes: FOXL2,2,0.0,0.0,0
subset of 25 genes: FOXP1:MITF,1,0.0,0.0,0
subset of 25 genes: GATA4,15,0.0,0.0,0
subset of 25 genes: GJA5,1,0.0,0.0,0
subset of 25 genes: GLI2,1,0.0,0.0,0
subset of 25 genes: GNB1,1,0.0,0.0,0
subset of 25 genes: HNF1B,2,0.0,0.0,0
subset of 25 genes: IDS,4,0.0,0.0,0
subset of 25 genes: IGF1R,3,0.0,0.0,0
subset of 25 genes: KAT6A,1,0.0,0.0,0
subset of 25 genes: KCNQ2,2,0.0,0.0,0
subset of 25 genes: KMT2C:MNX1:SHH,1,0.0,0.0,0
subset of 25 genes: LDLR:SMARCA4,1,0.0,0.0,0
subset of 25 genes: MAGEL2:SNURF:UBE3A,5,0.0,0.0,0
subset of 25 genes: MECP2,1,0.0,0.0,0
subset of 25 genes: MSX1,1,0.0,0.0,0
subset of 25 genes: MYLK,1,0.0,0.0,0
subset of 25 genes: NAA15,1,0.0,0.0,0
subset of 25 genes: NIPBL,1,0.0,0.0,0
subset of 25 genes: NSD2,2,0.0,0.0,0
subset of 25 genes: PAK2,1,0.0,0.0,0
subset of 25 genes: PAX5,2,0.0,0.0,0
subset of 25 genes: PAX6,2,0.0,0.0,0
subset of 25 genes: PAX6:WT1,2,0.0,0.0,0
subset of 25 genes: PMP22,10,0.0,0.0,0
subset of 25 genes: POLE,1,0.0,0.0,0
subset of 25 genes: QRICH1,1,0.0,0.0,0
subset of 25 genes: RP2,2,0.0,0.0,0
subset of 25 genes: SDHAF2,2,0.0,0.0,0
subset of 25 genes: SHANK3,2,0.0,0.0,0
subset of 25 genes: SPINK1,1,0.0,0.0,0
subset of 25 genes: STS,14,0.0,0.0,0
subset of 25 genes: SYNCRIP:ZNF292,1,0.0,0.0,0
subset of 25 genes: SYNGAP1,1,0.0,0.0,0
subset of 25 genes: TERT,1,0.0,0.0,0
subset of 25 genes: TGIF1,1,0.0,0.0,0
subset of 25 genes: TWIST1,1,0.0,0.0,0
subset of 25 genes: USP7,2,0.0,0.0,0
subset of 25 genes: YAP1,1,0.0,0.0,0
subset of 2605 genes: ABCD1:ACSL4:AFF2:ALG13:ANOS1:AP1S2:AR:ARHGEF9:ARSL:ARX:ATP7A:ATRX:AVPR2:BCAP31:BCOR:BRWD3:BTK:CASK:CCNQ:CD40LG:CDKL5:CHM:CHRDL1:CLCN4:CLCN5:CNKSR2:COL4A5:CUL4B:CYBB:DCX:DDX3X:DKC1:DLG3:DMD:EBP:EDA:EFNB1:F8:F9:FANCB:FGD1:FLNA:FMR1:FRMD7:FTSJ1:GDI1:GK:GLA:GPC3:GRIA3:HCCS:HDAC8:HPRT1:IDS:IKBKG:IL1RAPL1:IQSEC2:KDM5C:KDM6A:L1CAM:LAMP2:MAGT1:MAOA:MECP2:MID1:MSL3:MTM1:NAA10:NDP:NEXMIF:NHS:NLGN4X:NONO:NR0B1:NSDHL:NYX:OCRL:OFD1:OPHN1:OTC:PAK3:PCDH19:PDHA1:PGK1:PHEX:PHF6:PHF8:PIGA:PLP1:PORCN:POU3F4:PQBP1:PRPS1:PTCHD1:RAB39B:RP2:RPS6KA3:RS1:SH2D1A:SLC16A2:SLC35A2:SLC6A8:SLC9A6:SMC1A:SMS:SOX3:STAG2:STS:SYN1:SYP:TBX22:TIMM8A:TMLHE:TRAPPC2:TSPAN7:UBE2A:UPF3B:USP9X:WAS:WDR45:XIAP:XIST:ZC4H2:ZDHHC9:ZIC3:ZNF41:ZNF711,4,0.0,0.0,0
subset of 2607 genes: ABCD1:ACSL4:AFF2:ALG13:ANOS1:AP1S2:AR:ARHGEF9:ARSL:ARX:ATP7A:ATRX:AVPR2:BCAP31:BCOR:BRWD3:BTK:CASK:CCNQ:CD40LG:CDKL5:CHM:CHRDL1:CLCN4:CLCN5:CNKSR2:COL4A5:CUL4B:CYBB:DCX:DDX3X:DKC1:DLG3:DMD:EBP:EDA:EFNB1:F8:F9:FANCB:FGD1:FLNA:FMR1:FRMD7:FTSJ1:GDI1:GK:GLA:GPC3:GRIA3:HCCS:HDAC8:HPRT1:IDS:IKBKG:IL1RAPL1:IQSEC2:KDM5C:KDM6A:L1CAM:LAMP2:MAGT1:MAOA:MECP2:MID1:MSL3:MTM1:NAA10:NDP:NEXMIF:NHS:NLGN4X:NONO:NR0B1:NSDHL:NYX:OCRL:OFD1:OPHN1:OTC:PAK3:PCDH19:PDHA1:PGK1:PHEX:PHF6:PHF8:PIGA:PLP1:PORCN:POU3F4:PQBP1:PRPS1:PTCHD1:RAB39B:RP2:RPS6KA3:RS1:SH2D1A:SLC16A2:SLC35A2:SLC6A8:SLC9A6:SMC1A:SMS:SOX3:STAG2:STS:SYN1:SYP:TBX22:TIMM8A:TMLHE:TRAPPC2:TSPAN7:UBE2A:UPF3B:USP9X:WAS:WDR45:XIAP:XIST:ZC4H2:ZDHHC9:ZIC3:ZNF41:ZNF711,2,0.0,0.0,0
subset of 260 genes: ABCD1:AFF2:AVPR2:BCAP31:CCNQ:CD40LG:CUL4B:DKC1:F8:F9:FLNA:FMR1:FRMD7:GDI1:GPC3:GRIA3:HPRT1:IDS:IKBKG:L1CAM:LAMP2:MECP2:MTM1:NAA10:NSDHL:OCRL:PHF6:RAB39B:SH2D1A:SLC6A8:SLC9A6:SOX3:STAG2:TMLHE:UBE2A:UPF3B:XIAP:ZDHHC9:ZIC3,1,0.0,0.0,0
subset of 260 genes: CDKN1C:DCHS1:KCNQ1:KCNQ1OT1,1,0.0,0.0,0
subset of 260 genes: DMRT1,1,0.0,0.0,0
subset of 260 genes: EDNRB,2,0.0,0.0,0
subset of 260 genes: GATA4,1,0.0,0.0,0
subset of 2610 genes: ABCD1:ACSL4:AFF2:ALG13:ANOS1:AP1S2:AR:ARHGEF9:ARSL:ARX:ATP7A:ATRX:AVPR2:BCAP31:BCOR:BRWD3:BTK:CASK:CCNQ:CD40LG:CDKL5:CHM:CHRDL1:CLCN4:CLCN5:CNKSR2:COL4A5:CUL4B:CYBB:DCX:DDX3X:DKC1:DLG3:DMD:EBP:EDA:EFNB1:F8:F9:FANCB:FGD1:FLNA:FMR1:FRMD7:FTSJ1:GDI1:GK:GLA:GPC3:GRIA3:HCCS:HDAC8:HPRT1:IDS:IKBKG:IL1RAPL1:IQSEC2:KDM5C:KDM6A:L1CAM:LAMP2:MAGT1:MAOA:MECP2:MID1:MSL3:MTM1:NAA10:NDP:NEXMIF:NHS:NLGN4X:NONO:NR0B1:NSDHL:NYX:OCRL:OFD1:OPHN1:OTC:PAK3:PCDH19:PDHA1:PGK1:PHEX:PHF6:PHF8:PIGA:PLP1:PORCN:POU3F4:PQBP1:PRPS1:PTCHD1:RAB39B:RP2:RPS6KA3:RS1:SH2D1A:SLC16A2:SLC35A2:SLC6A8:SLC9A6:SMC1A:SMS:SOX3:STAG2:STS:SYN1:SYP:TBX22:TIMM8A:TMLHE:TRAPPC2:TSPAN7:UBE2A:UPF3B:USP9X:WAS:WDR45:XIAP:XIST:ZC4H2:ZDHHC9:ZIC3:ZNF41:ZNF711,1,0.0,0.0,0
subset of 2616 genes: ABCD1:ACSL4:AFF2:ALG13:ANOS1:AP1S2:AR:ARHGEF9:ARSL:ARX:ATP7A:ATRX:AVPR2:BCAP31:BCOR:BRWD3:BTK:CASK:CCNQ:CD40LG:CDKL5:CHM:CHRDL1:CLCN4:CLCN5:CNKSR2:COL4A5:CUL4B:CYBB:DCX:DDX3X:DKC1:DLG3:DMD:EBP:EDA:EFNB1:F8:F9:FANCB:FGD1:FLNA:FMR1:FRMD7:FTSJ1:GDI1:GK:GLA:GPC3:GRIA3:HCCS:HDAC8:HPRT1:IDS:IKBKG:IL1RAPL1:IQSEC2:KDM5C:KDM6A:L1CAM:LAMP2:MAGT1:MAOA:MECP2:MID1:MSL3:MTM1:NAA10:NDP:NEXMIF:NHS:NLGN4X:NONO:NR0B1:NSDHL:NYX:OCRL:OFD1:OPHN1:OTC:PAK3:PCDH19:PDHA1:PGK1:PHEX:PHF6:PHF8:PIGA:PLP1:PORCN:POU3F4:PQBP1:PRPS1:PTCHD1:RAB39B:RP2:RPS6KA3:RS1:SH2D1A:SLC16A2:SLC35A2:SLC6A8:SLC9A6:SMC1A:SMS:SOX3:STAG2:STS:SYN1:SYP:TBX22:TIMM8A:TMLHE:TRAPPC2:TSPAN7:UBE2A:UPF3B:USP9X:WAS:WDR45:XIAP:XIST:ZC4H2:ZDHHC9:ZIC3:ZNF41:ZNF711,2,0.0,0.0,0
subset of 261 genes: ALX4:EXT2:MYBPC3:PHF21A,2,0.0,0.0,0
subset of 261 genes: ARCN1:ATM:HMBS:KMT2A:SDHD,1,0.0,0.0,0
subset of 261 genes: CSMD1,2,0.0,0.0,0
subset of 261 genes: DMRT1:NFIB,1,0.0,0.0,0
subset of 261 genes: EBF3,2,0.0,0.0,0
subset of 261 genes: FOXC1,1,0.0,0.0,0
subset of 261 genes: GATA4,2,0.0,0.0,0
subset of 261 genes: NSD2,2,0.0,0.0,0
subset of 2624 genes: ABCD1:ACSL4:AFF2:ALG13:ANOS1:AP1S2:AR:ARHGEF9:ARSL:ARX:ATP7A:ATRX:AVPR2:BCAP31:BCOR:BRWD3:BTK:CASK:CCNQ:CD40LG:CDKL5:CHM:CHRDL1:CLCN4:CLCN5:CNKSR2:COL4A5:CUL4B:CYBB:DCX:DDX3X:DKC1:DLG3:DMD:EBP:EDA:EFNB1:F8:F9:FANCB:FGD1:FLNA:FMR1:FRMD7:FTSJ1:GDI1:GK:GLA:GPC3:GRIA3:HCCS:HDAC8:HPRT1:IDS:IKBKG:IL1RAPL1:IQSEC2:KDM5C:KDM6A:L1CAM:LAMP2:MAGT1:MAOA:MECP2:MID1:MSL3:MTM1:NAA10:NDP:NEXMIF:NHS:NLGN4X:NONO:NR0B1:NSDHL:NYX:OCRL:OFD1:OPHN1:OTC:PAK3:PCDH19:PDHA1:PGK1:PHEX:PHF6:PHF8:PIGA:PLP1:PORCN:POU3F4:PQBP1:PRPS1:PTCHD1:RAB39B:RP2:RPS6KA3:RS1:SH2D1A:SLC16A2:SLC35A2:SLC6A8:SLC9A6:SMC1A:SMS:SOX3:STAG2:STS:SYN1:SYP:TBX22:TIMM8A:TMLHE:TRAPPC2:TSPAN7:UBE2A:UPF3B:USP9X:WAS:WDR45:XIAP:XIST:ZC4H2:ZDHHC9:ZIC3:ZNF41:ZNF711,2,0.0,0.0,0
subset of 262 genes: ATM:DLG2:FZD4:SDHD:YAP1,1,0.0,0.0,0
subset of 262 genes: BCLAF1,1,0.0,0.0,0
subset of 262 genes: CHEK2:NF2,2,0.0,0.0,0
subset of 262 genes: CIC:ERF:KMT2B:RPS19,1,0.0,0.0,0
subset of 262 genes: EBP:FTSJ1:KDM6A:PORCN:PQBP1:RP2:SLC35A2:SYN1:SYP:WDR45:ZNF41,2,0.0,0.0,0
subset of 262 genes: GNB1,2,0.0,0.0,0
subset of 262 genes: SHANK3,2,0.0,0.0,0
subset of 262 genes: SIN3A,1,0.0,0.0,0
subset of 263 genes: ABCD1:AFF2:AVPR2:BCAP31:CCNQ:CD40LG:CUL4B:DKC1:F8:F9:FLNA:FMR1:FRMD7:GDI1:GPC3:GRIA3:HPRT1:IDS:IKBKG:L1CAM:LAMP2:MECP2:MTM1:NAA10:NSDHL:OCRL:PHF6:RAB39B:SH2D1A:SLC6A8:SLC9A6:SOX3:STAG2:TMLHE:UBE2A:UPF3B:XIAP:ZDHHC9:ZIC3,1,0.0,0.0,0
subset of 263 genes: ASTN2:GALNT12:HNRNPK:PHF2:PTCH1:RORB:TGFBR1:ZNF462,1,0.0,0.0,0
subset of 263 genes: CACNA1A:NFIX,2,0.0,0.0,0
subset of 263 genes: CDC42BPB:DICER1:MEG3,1,0.0,0.0,0
subset of 263 genes: CHAMP1,1,0.0,0.0,0
subset of 263 genes: GATA4,2,0.0,0.0,0
subset of 263 genes: POLD1:PRR12:SHANK1:TNNI3,1,0.0,0.0,0
subset of 2641 genes: ABCD1:ACSL4:AFF2:ALG13:ANOS1:AP1S2:AR:ARHGEF9:ARSL:ARX:ATP7A:ATRX:AVPR2:BCAP31:BCOR:BRWD3:BTK:CASK:CCNQ:CD40LG:CDKL5:CHM:CHRDL1:CLCN4:CLCN5:CNKSR2:COL4A5:CUL4B:CYBB:DCX:DDX3X:DKC1:DLG3:DMD:EBP:EDA:EFNB1:F8:F9:FANCB:FGD1:FLNA:FMR1:FRMD7:FTSJ1:GDI1:GK:GLA:GPC3:GRIA3:HCCS:HDAC8:HPRT1:IDS:IKBKG:IL1RAPL1:IQSEC2:KDM5C:KDM6A:L1CAM:LAMP2:MAGT1:MAOA:MECP2:MID1:MSL3:MTM1:NAA10:NDP:NEXMIF:NHS:NLGN4X:NONO:NR0B1:NSDHL:NYX:OCRL:OFD1:OPHN1:OTC:PAK3:PCDH19:PDHA1:PGK1:PHEX:PHF6:PHF8:PIGA:PLP1:PORCN:POU3F4:PQBP1:PRPS1:PTCHD1:RAB39B:RP2:RPS6KA3:RS1:SH2D1A:SHOX:SLC16A2:SLC35A2:SLC6A8:SLC9A6:SMC1A:SMS:SOX3:STAG2:STS:SYN1:SYP:TBX22:TIMM8A:TMLHE:TRAPPC2:TSPAN7:UBE2A:UPF3B:USP9X:WAS:WDR45:XIAP:XIST:ZC4H2:ZDHHC9:ZIC3:ZNF41:ZNF711,4,0.0,0.0,0
subset of 2644 genes: ABCD1:ACSL4:AFF2:ALG13:ANOS1:AP1S2:AR:ARHGEF9:ARSL:ARX:ATP7A:ATRX:AVPR2:BCAP31:BCOR:BRWD3:BTK:CASK:CCNQ:CD40LG:CDKL5:CHM:CHRDL1:CLCN4:CLCN5:CNKSR2:COL4A5:CUL4B:CYBB:DCX:DDX3X:DKC1:DLG3:DMD:EBP:EDA:EFNB1:F8:F9:FANCB:FGD1:FLNA:FMR1:FRMD7:FTSJ1:GDI1:GK:GLA:GPC3:GRIA3:HCCS:HDAC8:HPRT1:IDS:IKBKG:IL1RAPL1:IQSEC2:KDM5C:KDM6A:L1CAM:LAMP2:MAGT1:MAOA:MECP2:MID1:MSL3:MTM1:NAA10:NDP:NEXMIF:NHS:NLGN4X:NONO:NR0B1:NSDHL:NYX:OCRL:OFD1:OPHN1:OTC:PAK3:PCDH19:PDHA1:PGK1:PHEX:PHF6:PHF8:PIGA:PLP1:PORCN:POU3F4:PQBP1:PRPS1:PTCHD1:RAB39B:RP2:RPS6KA3:RS1:SH2D1A:SHOX:SLC16A2:SLC35A2:SLC6A8:SLC9A6:SMC1A:SMS:SOX3:STAG2:STS:SYN1:SYP:TBX22:TIMM8A:TMLHE:TRAPPC2:TSPAN7:UBE2A:UPF3B:USP9X:WAS:WDR45:XIAP:XIST:ZC4H2:ZDHHC9:ZIC3:ZNF41:ZNF711,9,0.0,0.0,0
